,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene_name
ENSG00000137145,0.072198995,4.823069632,0.653382467,0.51472164,0.685771102,-6.664306612,DENND4C
ENSG00000213563,-0.123554842,1.870800923,-0.653313774,0.514765766,0.685771102,-6.069164445,C8orf82
ENSG00000140598,-0.150985244,4.123896074,-0.65329155,0.514780043,0.685771102,-6.537481356,EFL1
ENSG00000196950,-0.134883733,5.216199068,-0.652888705,0.51503886,0.685950567,-6.721155072,SLC39A10
ENSG00000204815,-0.227803021,-0.869603117,-0.652879722,0.515044632,0.685950567,-5.628230771,TTC25
ENSG00000135363,0.079605321,6.003972594,0.652876031,0.515047004,0.685950567,-6.779704872,LMO2
ENSG00000060656,-0.281584635,-1.852104171,-0.652727233,0.515142621,0.686019198,-5.477984428,PTPRU
ENSG00000184949,0.071733512,0.961268776,0.652540603,0.515260639,0.686117646,-5.920673088,FAM227A
ENSG00000188747,0.230371195,-0.615303446,0.651971344,0.515628496,0.686536501,-5.665318586,NOXA1
ENSG00000164037,-0.182177222,1.774905373,-0.651917013,0.515663429,0.686536501,-6.078787124,SLC9B1
ENSG00000134109,-0.049604019,6.487116358,-0.651384163,0.516004176,0.686931387,-6.790205482,EDEM1
ENSG00000137185,-0.108183187,2.888761981,-0.651070507,0.516207857,0.687143752,-6.293995325,ZSCAN9
ENSG00000159871,-0.093005236,2.116991097,-0.650844826,0.516351137,0.687254182,-6.109710514,LYPD5
ENSG00000179639,-0.384481362,-0.018175385,-0.650804274,0.516379146,0.687254182,-5.768152737,FCER1A
ENSG00000221963,-0.133619236,5.612228266,-0.650516789,0.516564142,0.687441599,-6.756141919,APOL6
ENSG00000167604,0.069078104,5.211579558,0.650398737,0.516640119,0.687471941,-6.712952805,NFKBID
ENSG00000166171,0.134668052,3.089908222,0.650305291,0.516700263,0.687471941,-6.32420562,DPCD
ENSG00000146197,0.059650198,1.652470799,0.65027246,0.51671948,0.687471941,-6.024099277,SCUBE3
ENSG00000169951,-0.059220793,2.369145734,-0.649763471,0.517047153,0.687744223,-6.148632762,ZNF764
ENSG00000213593,0.053591493,4.765662878,0.649749705,0.517056016,0.687744223,-6.649839344,TMX2
ENSG00000239704,-0.191608817,2.647437273,-0.649751578,0.517056723,0.687744223,-6.177628721,CDRT4
ENSG00000180914,0.061053509,2.498121156,0.649502553,0.517215166,0.687896171,-6.187647227,OXTR
ENSG00000068615,0.16168189,-0.363003316,0.649275938,0.517361522,0.688032019,-5.70688979,REEP1
ENSG00000132953,0.109962097,3.065814987,0.649207404,0.517407168,0.688033921,-6.303603537,XPO4
ENSG00000204655,-0.186449138,1.416565792,-0.649027171,0.517523264,0.688129498,-5.990857725,MOG
ENSG00000152953,-0.239437281,-0.735429975,-0.648827648,0.517651803,0.688208649,-5.621888169,STK32B
ENSG00000132906,0.083724649,3.738612027,0.648797471,0.517671245,0.688208649,-6.447754741,CASP9
ENSG00000085415,0.088861762,3.75043193,0.648607074,0.517793921,0.688259092,-6.478702119,SEH1L
ENSG00000108578,0.070462679,4.829053475,0.648601292,0.517797648,0.688259092,-6.670208384,BLMH
ENSG00000107960,0.07691287,4.935895884,0.648230807,0.518036403,0.688517635,-6.686893042,STN1
ENSG00000075275,0.178266689,-0.600325097,0.647942196,0.51822165,0.688705021,-5.670777303,CELSR1
ENSG00000140450,0.120124301,3.825859926,0.647433805,0.518550219,0.689082832,-6.481620061,ARRDC4
ENSG00000185420,-0.1019561,4.211351389,-0.647235774,0.518677928,0.689188542,-6.56838464,SMYD3
ENSG00000150625,0.152661015,1.2812836,0.647173103,0.518718347,0.689188542,-5.977911595,GPM6A
ENSG00000064309,0.150028481,-0.05520906,0.646795535,0.518960398,0.689451273,-5.771860116,CDON
ENSG00000131771,0.223144422,-1.748790132,0.646638496,0.519063205,0.689492813,-5.522679043,PPP1R1B
ENSG00000213588,-0.186627977,1.216130813,-0.64661203,0.519080285,0.689492813,-5.947210843,ZBTB9
ENSG00000173706,-0.178280369,2.188676548,-0.64637097,0.519235828,0.689606832,-6.128614744,HEG1
ENSG00000136819,-0.13601399,6.825756118,-0.64634164,0.519254755,0.689606832,-6.789386527,C9orf78
ENSG00000187950,-0.368603115,1.91950754,-0.646196444,0.519348456,0.689636757,-6.054921822,OVCH1
ENSG00000198546,0.12890239,2.733191936,0.646128067,0.519392586,0.689636757,-6.238175404,ZNF511
ENSG00000165195,-0.10704004,3.980182982,-0.645917527,0.519528477,0.689636757,-6.508398744,PIGA
ENSG00000133962,-0.109037532,3.168991744,-0.645915692,0.519529662,0.689636757,-6.352784977,CATSPERB
ENSG00000198915,0.139137918,3.099642857,0.645691678,0.519674271,0.689636757,-6.327260378,RASGEF1A
ENSG00000125954,-0.31350397,-2.389128429,-0.645623374,0.519718368,0.689636757,-5.456452939,CHURC1-FNTB
ENSG00000094914,0.134849509,2.687965448,0.645566269,0.519755237,0.689636757,-6.240928253,AAAS
ENSG00000146094,-0.092505819,7.99893733,-0.645535232,0.519775275,0.689636757,-6.754343656,DOK3
ENSG00000156304,0.049342355,4.857813218,0.645510346,0.519789445,0.689636757,-6.668705777,SCAF4
ENSG00000117448,-0.144680818,4.102749594,-0.645481293,0.519810101,0.689636757,-6.543601795,AKR1A1
ENSG00000132681,0.153159397,0.042472058,0.645431526,0.519840544,0.689636757,-5.730704191,ATP1A4
ENSG00000154783,-0.112901099,0.952680898,-0.64534349,0.519897183,0.689636757,-5.929551198,FGD5
ENSG00000113734,0.181427432,1.194239359,0.64533518,0.519904447,0.689636757,-5.975979373,BNIP1
ENSG00000267508,0.137761565,1.078510062,0.645239456,0.519965985,0.689636757,-5.941864404,ZNF285
ENSG00000153531,0.157868703,0.05944676,0.64523723,0.519966867,0.689636757,-5.77027723,ADPRHL1
ENSG00000187091,-0.11926318,3.10400217,-0.6452083,0.519986381,0.689636757,-6.301490205,PLCD1
ENSG00000100116,0.183956195,1.443922313,0.64509073,0.520062309,0.689668095,-6.007996397,GCAT
ENSG00000244165,-0.183713764,1.771940137,-0.644918611,0.520173476,0.689668095,-6.060441886,P2RY11
ENSG00000259680,0.285935955,6.565234581,0.644912672,0.520177311,0.689668095,-6.788475098,AC136428.1
ENSG00000167487,0.142396634,1.680512484,0.644897222,0.520187291,0.689668095,-6.011985412,KLHL26
ENSG00000131591,-0.171941515,2.541219233,-0.644381008,0.520520778,0.690051442,-6.214361659,C1orf159
ENSG00000105221,-0.043278481,6.527734738,-0.644262903,0.520595197,0.690091308,-6.794238277,AKT2
ENSG00000173762,-0.126626482,3.614608374,-0.64417287,0.520655271,0.690112153,-6.441551681,CD7
ENSG00000163624,0.18955505,-0.281507362,0.644007819,0.520761936,0.690194744,-5.711964444,CDS1
ENSG00000165819,0.040492491,5.395466923,0.643846132,0.520864545,0.690271946,-6.739430378,METTL3
ENSG00000079805,-0.047725517,8.282038216,-0.643715517,0.520948973,0.690325042,-6.738835637,DNM2
ENSG00000130985,-0.056764703,6.272953139,-0.643631304,0.521005012,0.690340514,-6.794757531,UBA1
ENSG00000083635,-0.160575998,0.016313654,-0.643537655,0.521064915,0.690361102,-5.745944467,NUFIP1
ENSG00000105127,-0.053179752,4.257113954,-0.643273609,0.521234669,0.690487887,-6.568611947,AKAP8
ENSG00000137171,-0.114587785,3.614708419,-0.64325382,0.521249355,0.690487887,-6.462820762,KLC4
ENSG00000121940,-0.072673062,3.540230207,-0.642694303,0.521609318,0.690857639,-6.419342168,CLCC1
ENSG00000164256,-0.119612277,3.012026806,-0.642684922,0.521617274,0.690857639,-6.329038599,PRDM9
ENSG00000164749,-0.307255411,-2.044474072,-0.642228147,0.521912779,0.691137499,-5.475302378,HNF4G
ENSG00000129351,0.063646922,5.453088617,0.642220995,0.521917406,0.691137499,-6.753052323,ILF3
ENSG00000146112,0.075105012,7.476961261,0.642033752,0.522038566,0.691239119,-6.776474428,PPP1R18
ENSG00000173218,0.161184927,0.580411843,0.641772143,0.522207871,0.691383671,-5.865425022,VANGL1
ENSG00000129221,-0.147880268,-0.500173533,-0.641721114,0.522239013,0.691383671,-5.694068435,AIPL1
ENSG00000108823,-0.26781975,-1.098281739,-0.641659117,0.522281026,0.691383671,-5.59409021,SGCA
ENSG00000147036,-0.109768372,0.592809347,-0.641403069,0.522444887,0.691541757,-5.867424832,LANCL3
ENSG00000164024,-0.08559938,4.759739296,-0.641158529,0.522605094,0.691694979,-6.668099502,METAP1
ENSG00000176165,-0.12475278,-0.572663882,-0.640623633,0.522949605,0.692092091,-5.666573879,FOXG1
ENSG00000101400,-0.195784231,-0.837118335,-0.639887164,0.523428611,0.692667116,-5.637334321,SNTA1
ENSG00000131095,0.10889783,4.802459637,0.639568192,0.523635329,0.692881748,-6.692682983,GFAP
ENSG00000136485,0.045414146,4.982550562,0.639455853,0.523706266,0.692916691,-6.696997869,DCAF7
ENSG00000141068,0.086184707,6.442231647,0.639001905,0.52400243,0.693183994,-6.797781083,KSR1
ENSG00000159899,-0.232506926,-0.52384304,-0.638963523,0.524027316,0.693183994,-5.664133261,NPR2
ENSG00000184613,-0.278689253,2.675526678,-0.638940981,0.524041932,0.693183994,-6.217698695,NELL2
ENSG00000143751,-0.078130146,3.413145088,-0.637944742,0.524686744,0.693977937,-6.393301432,SDE2
ENSG00000168000,-0.074564533,4.617196736,-0.637792392,0.524786954,0.69400553,-6.641630638,BSCL2
ENSG00000136861,0.100248643,6.823895452,0.637777212,0.524796805,0.69400553,-6.796709417,CDK5RAP2
ENSG00000152990,-0.148995992,3.380815706,-0.637580928,0.524924178,0.694114984,-6.400400315,ADGRA3
ENSG00000234545,-0.05762145,6.215709682,-0.63739557,0.525044477,0.694215065,-6.796374464,FAM133B
ENSG00000154027,-0.120932075,3.560031019,-0.636939859,0.525340296,0.694547184,-6.431784326,AK5
ENSG00000154269,0.235482487,0.026636812,0.636056824,0.525913755,0.695194917,-5.782353919,ENPP3
ENSG00000165914,-0.066959029,5.418960289,-0.636000855,0.525950113,0.695194917,-6.756801442,TTC7B
ENSG00000162896,0.133729163,0.801208568,0.635976894,0.525964254,0.695194917,-5.872007738,PIGR
ENSG00000112576,0.068816947,8.356532117,0.63587193,0.526033869,0.695227879,-6.739925369,CCND3
ENSG00000065057,-0.233532644,0.608716657,-0.635802316,0.526079097,0.695228606,-5.865726498,NTHL1
ENSG00000101412,0.130170994,1.384581188,0.635519869,0.526262622,0.69541208,-6.012400528,E2F1
ENSG00000112759,0.196200769,2.199967307,0.63529989,0.526405579,0.695484818,-6.181525292,SLC29A1
ENSG00000106633,-0.143755991,0.335212324,-0.63529554,0.526407055,0.695484818,-5.810584783,GCK
ENSG00000176595,-0.099629251,1.852964696,-0.635143067,0.526505643,0.695556016,-6.08717778,KBTBD11
ENSG00000176542,-0.047446559,4.632610048,-0.634946631,0.526633331,0.695665643,-6.645321026,USF3
ENSG00000153993,0.165356608,1.217417062,0.634877361,0.526680224,0.695668531,-5.950041064,SEMA3D
ENSG00000143248,-0.276522731,-0.97672353,-0.634455186,0.526954713,0.69591952,-5.623222459,RGS5
ENSG00000172782,-0.138096229,0.577562422,-0.634445478,0.526959688,0.69591952,-5.848667863,FADS6
ENSG00000123411,-0.122242829,1.978836787,-0.634083143,0.527196668,0.696148116,-6.091363784,IKZF4
ENSG00000133424,-0.142912755,2.011652446,-0.634043802,0.527222257,0.696148116,-6.116265848,LARGE1
ENSG00000108352,-0.101927454,3.116572249,-0.633939082,0.527290373,0.696164875,-6.333516327,RAPGEFL1
ENSG00000154134,-0.192179218,-0.335105437,-0.633886734,0.527324425,0.696164875,-5.721015965,ROBO3
ENSG00000169758,-0.102551825,1.404048342,-0.633735106,0.527421205,0.696233574,-5.999154396,TMEM266
ENSG00000078399,0.212824852,0.105851925,0.633459099,0.527602639,0.696414002,-5.833216374,HOXA9
ENSG00000253276,-0.085948649,4.197675469,-0.632643379,0.528133549,0.697039939,-6.546725871,CCDC71L
ENSG00000182240,-0.20087606,2.432869141,-0.632552374,0.528192796,0.697039939,-6.204543482,BACE2
ENSG00000185864,-0.049303278,8.16056739,-0.632504503,0.528222109,0.697039939,-6.751364103,NPIPB4
ENSG00000205572,-0.127850148,3.070629809,-0.632455259,0.528256025,0.697039939,-6.310673759,SERF1B
ENSG00000169946,0.184564924,0.950295046,0.632206227,0.528418181,0.697194787,-5.953594768,ZFPM2
ENSG00000213920,-0.153833264,2.629995525,-0.631979142,0.528566069,0.697330784,-6.193114736,MDP1
ENSG00000104067,0.07712398,2.309921955,0.63168459,0.528756074,0.697522319,-6.163328024,TJP1
ENSG00000134202,0.156935859,1.153940067,0.6313516,0.528974862,0.697730451,-5.978261768,GSTM3
ENSG00000198959,-0.105823799,3.448819299,-0.631212895,0.52906524,0.697730451,-6.408753231,TGM2
ENSG00000154511,-0.148929469,2.338652965,-0.631188236,0.529081307,0.697730451,-6.192136572,DIPK1A
ENSG00000157741,-0.049681436,4.363116857,-0.631105024,0.529133683,0.697730451,-6.605371933,UBN2
ENSG00000064042,-0.264329525,-0.435669423,-0.631101174,0.529138041,0.697730451,-5.75026017,LIMCH1
ENSG00000167641,0.325535818,0.285871802,0.630953269,0.529234428,0.697798418,-5.810388846,PPP1R14A
ENSG00000170500,-0.062714479,0.345024571,-0.630521359,0.529514101,0.698108018,-5.819059729,LONRF2
ENSG00000105726,-0.083414579,4.271474181,-0.630397224,0.529596875,0.698157994,-6.560770138,ATP13A1
ENSG00000213185,-0.254843315,1.327421701,-0.630188628,0.529732877,0.698278127,-6.015294727,FAM24B
ENSG00000163738,0.069235563,4.148730767,0.629638407,0.530091081,0.698691116,-6.560355908,MTHFD2L
ENSG00000249624,0.286640339,3.041333449,0.629320775,0.530298899,0.698874044,-6.29331074,AP000295.1
ENSG00000163704,-0.101315034,1.136652862,-0.629286079,0.530319691,0.698874044,-5.970139943,PRRT3
ENSG00000204869,-0.087348428,3.373097837,-0.62910195,0.530441667,0.698975594,-6.382695625,IGFL4
ENSG00000104381,0.173862976,1.565826079,0.628778368,0.53065282,0.699175016,-6.039514089,GDAP1
ENSG00000250479,0.17679725,4.483398933,0.628732325,0.530682868,0.699175016,-6.653452632,CHCHD10
ENSG00000176871,0.073396964,5.850312166,0.628365096,0.530922561,0.699431592,-6.792183827,WSB2
ENSG00000075399,0.103026553,4.975289723,0.628145701,0.531065788,0.699561054,-6.682536163,VPS9D1
ENSG00000131165,-0.051082402,5.089166195,-0.62785658,0.531252727,0.699748069,-6.71103069,CHMP1A
ENSG00000101004,0.231929893,-0.337728276,0.62762527,0.531405619,0.699890211,-5.695294979,NINL
ENSG00000171130,-0.130259311,2.59685443,-0.627515991,0.531476991,0.699924971,-6.252234742,ATP6V0E2
ENSG00000106853,-0.105988758,3.437797787,-0.62743461,0.531530145,0.699928144,-6.396373232,PTGR1
ENSG00000204439,-0.082667471,3.781219268,-0.627374573,0.53156936,0.699928144,-6.487862575,C6orf47
ENSG00000172992,0.098993712,3.172389304,0.627288683,0.531625464,0.699942791,-6.381285791,DCAKD
ENSG00000074319,0.041785264,6.808823112,0.627211652,0.531673948,0.699947403,-6.803370856,TSG101
ENSG00000073169,0.053275984,3.700478357,0.627131167,0.531726527,0.69995074,-6.452706313,SELENOO
ENSG00000160695,0.066146406,4.225191242,0.626977389,0.531827509,0.69995074,-6.547350945,VPS11
ENSG00000166821,0.127144707,0.923803728,0.626949878,0.531845845,0.69995074,-5.944020657,PEX11A
ENSG00000132768,-0.115922772,2.531139406,-0.62693518,0.531856407,0.69995074,-6.225185839,DPH2
ENSG00000257524,-0.25364962,1.425334225,-0.626850511,0.531911729,0.699964348,-6.01294717,AL157935.3
ENSG00000025434,-0.164858854,3.724589647,-0.626481242,0.53215304,0.700184333,-6.465317874,NR1H3
ENSG00000090104,0.26710702,-0.229961167,0.626414586,0.532196605,0.700184333,-5.790906205,RGS1
ENSG00000113312,0.042851174,5.257730854,0.62638534,0.532213886,0.700184333,-6.733424748,TTC1
ENSG00000137992,-0.060945233,3.317892364,-0.626164785,0.532358052,0.700314789,-6.385840013,DBT
ENSG00000076650,-0.091585465,2.761503792,-0.625934232,0.532509781,0.700417209,-6.264103575,GPATCH1
ENSG00000179859,-0.135435772,0.292622085,-0.625908726,0.53252593,0.700417209,-5.854595598,RNF227
ENSG00000116983,-0.19880709,-1.38244083,-0.625673141,0.532680515,0.700561316,-5.551250647,HPCAL4
ENSG00000143387,-0.114461583,3.466926553,-0.62543593,0.532836437,0.700671666,-6.4305893,CTSK
ENSG00000133835,0.05252781,6.24596888,0.625365361,0.532881734,0.700671666,-6.80599536,HSD17B4
ENSG00000145860,-0.045194595,6.834617975,-0.625336704,0.532899503,0.700671666,-6.803231401,RNF145
ENSG00000151474,-0.098070591,3.626364252,-0.625245468,0.532961005,0.700693325,-6.441822815,FRMD4A
ENSG00000168152,0.113888953,2.158117183,0.625120107,0.533043002,0.700741924,-6.149070001,THAP9
ENSG00000162526,-0.134701325,2.602113117,-0.624922915,0.533171997,0.700852294,-6.244881192,TSSK3
ENSG00000213380,-0.053296601,4.067462126,-0.624700012,0.533316003,0.700982374,-6.536830058,COG8
ENSG00000170088,-0.052288115,3.962709059,-0.624560882,0.533407039,0.701042815,-6.535514703,TMEM192
ENSG00000151502,-0.042199779,5.893948858,-0.624184281,0.533653498,0.701307498,-6.794328427,VPS26B
ENSG00000182224,-0.088036024,2.30730895,-0.62386459,0.533862759,0.701523255,-6.172131763,CYB5D1
ENSG00000100311,-0.219492665,0.215469803,-0.623717304,0.533961006,0.701593111,-5.806371028,PDGFB
ENSG00000089123,0.155351455,2.597761575,0.623460829,0.534128932,0.701754501,-6.216892419,TASP1
ENSG00000122824,0.212511018,-1.756229041,0.622889978,0.534502466,0.702130643,-5.525134063,NUDT10
ENSG00000080493,-0.190102818,-1.142128037,-0.622885464,0.534505469,0.702130643,-5.624614303,SLC4A4
ENSG00000013573,0.118581604,4.124078806,0.622693684,0.534631379,0.702236759,-6.577835796,DDX11
ENSG00000130449,-0.054470068,5.035627912,-0.622354153,0.53485232,0.70246767,-6.710331731,ZSWIM6
ENSG00000108946,0.060002617,8.655387284,0.621788052,0.535224755,0.702897494,-6.734200514,PRKAR1A
ENSG00000168612,0.060370601,2.970628303,0.621515433,0.535401736,0.703013776,-6.302877277,ZSWIM1
ENSG00000267561,0.210934146,-0.668033035,0.621515278,0.535403654,0.703013776,-5.709065515,AC093155.3
ENSG00000122435,0.107510541,3.836118551,0.621351286,0.535511172,0.703095626,-6.497582636,TRMT13
ENSG00000120279,-0.149010889,0.911476969,-0.62107825,0.535690207,0.70327135,-5.936383661,MYCT1
ENSG00000108506,0.047465904,4.491565827,0.620736297,0.535912662,0.703504044,-6.622725551,INTS2
ENSG00000158122,0.062184717,2.722302264,0.620365878,0.536155655,0.703763656,-6.252720696,PRXL2C
ENSG00000132661,0.178284021,1.434747153,0.620187329,0.536274615,0.703845179,-6.003083297,NXT1
ENSG00000005194,0.068299792,4.148130883,0.620135195,0.536308225,0.703845179,-6.565180703,CIAPIN1
ENSG00000185404,-0.076187974,5.913644933,-0.619513452,0.536716865,0.704273309,-6.80244215,SP140L
ENSG00000159267,0.149520694,1.966418691,0.61944339,0.536762856,0.704273309,-6.092993601,HLCS
ENSG00000111843,0.124381266,4.183955858,0.619405291,0.536787866,0.704273309,-6.575449012,TMEM14C
ENSG00000285708,-0.26005497,2.233734496,-0.619342115,0.53682934,0.704273309,-6.102709571,AC097634.4
ENSG00000177728,-0.079563626,4.139335236,-0.619294283,0.536860741,0.704273309,-6.552664228,TMEM94
ENSG00000213246,-0.038268801,6.293397609,-0.619210571,0.536913891,0.704283661,-6.809161512,SUPT4H1
ENSG00000196465,0.120922538,2.839756496,0.619054851,0.537017941,0.704360771,-6.310012322,MYL6B
ENSG00000135999,-0.041132256,6.486666237,-0.618978669,0.537066156,0.70436464,-6.810518058,EPC2
ENSG00000151006,-0.106401363,0.898353973,-0.618782766,0.537194801,0.704473985,-5.924909455,PRSS53
ENSG00000106571,0.233863803,-1.380278597,0.618295054,0.537516944,0.704837041,-5.605167929,GLI3
ENSG00000032219,-0.061830806,7.079773196,-0.61766933,0.537928071,0.705258487,-6.802042177,ARID4A
ENSG00000112425,0.061014731,3.855626274,0.61766519,0.537928988,0.705258487,-6.491226057,EPM2A
ENSG00000136869,-0.09595649,8.612190679,-0.616529897,0.538677136,0.706179858,-6.737545837,TLR4
ENSG00000160193,-0.125450819,2.123407987,-0.615428824,0.539401485,0.707069876,-6.131621185,WDR4
ENSG00000115750,-0.089139268,4.582834054,-0.615349235,0.539453862,0.707078971,-6.641846689,TAF1B
ENSG00000124459,-0.070918212,4.03342423,-0.615271618,0.539504532,0.707085827,-6.535608373,ZNF45
ENSG00000167258,-0.031499053,6.456214001,-0.615186472,0.539559189,0.707097907,-6.812968892,CDK12
ENSG00000160392,0.073262026,2.654018049,0.615022949,0.539666823,0.707179405,-6.242657781,C19orf47
ENSG00000153002,0.22174952,0.959319272,0.614807287,0.539810586,0.707308229,-5.970908179,CPB1
ENSG00000134779,0.078729792,6.47894262,0.614689505,0.539888129,0.707350271,-6.813070916,TPGS2
ENSG00000164638,-0.084049892,0.333473987,-0.614436773,0.540052744,0.707506377,-5.823804257,SLC29A4
ENSG00000173809,0.150706623,-0.886944314,0.614367642,0.540098267,0.707506451,-5.650448761,TDRD12
ENSG00000100721,-0.221748516,3.228013439,-0.613721756,0.540525468,0.708000602,-6.362056634,TCL1A
ENSG00000151748,0.088817838,3.119130951,0.613659458,0.54056649,0.708000602,-6.345387825,SAV1
ENSG00000049192,0.194525871,0.523075511,0.613521282,0.540657543,0.708060262,-5.905821341,ADAMTS6
ENSG00000136720,-0.119767362,2.445942618,-0.6132061,0.540865224,0.708227328,-6.234800521,HS6ST1
ENSG00000174243,0.045908942,5.325771804,0.613118354,0.540921261,0.708227328,-6.748240339,DDX23
ENSG00000159399,0.084552962,5.668165401,0.613120476,0.54092165,0.708227328,-6.785518894,HK2
ENSG00000151164,-0.067382067,4.227703386,-0.613047677,0.540969353,0.708230195,-6.596608118,RAD9B
ENSG00000075413,-0.0455167,7.928429833,-0.612872081,0.541083573,0.708317009,-6.775240342,MARK3
ENSG00000141338,-0.183495623,0.378633652,-0.61280936,0.541126702,0.708317009,-5.845745244,ABCA8
ENSG00000163380,0.085432015,0.453243288,0.612638641,0.541237451,0.708347058,-5.837884451,LMOD3
ENSG00000002933,-0.18820234,3.475879449,-0.612636422,0.541240699,0.708347058,-6.3455324,TMEM176A
ENSG00000146834,-0.071066978,3.623477243,-0.612500689,0.541328794,0.708402773,-6.453871622,MEPCE
ENSG00000173559,0.085449602,9.545921292,0.612400079,0.541396512,0.708431814,-6.691814835,NABP1
ENSG00000074416,0.078745408,3.689257307,0.612297061,0.541464435,0.708461118,-6.468439743,MGLL
ENSG00000118194,-0.178184303,0.524854868,-0.612083989,0.541604934,0.70858537,-5.848049427,TNNT2
ENSG00000119596,0.062059546,5.543696154,0.611947792,0.541694752,0.708643298,-6.781862034,YLPM1
ENSG00000171135,0.057995201,3.275460862,0.611869596,0.54174454,0.708648855,-6.372723769,JAGN1
ENSG00000158125,0.217302622,-0.177463979,0.611684616,0.541868329,0.708751204,-5.76139291,XDH
ENSG00000176422,-0.066376143,1.001143787,-0.611257206,0.542148507,0.709003989,-5.943325323,SPRYD4
ENSG00000111319,-0.162541723,2.287922113,-0.611201624,0.54218696,0.709003989,-6.180080486,SCNN1A
ENSG00000139364,0.122043715,-0.727435399,0.611181764,0.542198283,0.709003989,-5.691875641,TMEM132B
ENSG00000205838,0.256872276,-1.959554115,0.611003616,0.542317613,0.709100444,-5.512619857,TTC23L
ENSG00000161640,-0.136222768,0.812453438,-0.610924209,0.54236974,0.709109017,-5.915756736,SIGLEC11
ENSG00000171798,-0.236920986,-1.891061588,-0.610834139,0.542429454,0.709127508,-5.481581239,KNDC1
ENSG00000172478,0.154209177,-0.242605424,0.610488963,0.542656922,0.709365286,-5.793956135,MAB21L4
ENSG00000135315,0.064591329,4.30860605,0.610361007,0.542741075,0.709415697,-6.607285008,CEP162
ENSG00000072210,-0.05665345,4.651604649,-0.610242063,0.542818828,0.709457734,-6.663395716,ALDH3A2
ENSG00000198242,0.07440856,8.544933151,0.61008921,0.54292118,0.709531913,-6.744637658,RPL23A
ENSG00000250673,0.156725612,0.279760615,0.609995722,0.542982908,0.709550926,-5.816690023,REELD1
ENSG00000259024,-0.252683634,-2.603143323,-0.609929059,0.543026925,0.709550926,-5.473935251,TVP23C-CDRT4
ENSG00000204866,-0.200415937,0.575583909,-0.609703774,0.543175694,0.709587907,-5.904249643,IGFL2
ENSG00000119650,-0.103176024,4.28168415,-0.609700779,0.543177672,0.709587907,-6.612234761,IFT43
ENSG00000166278,-0.074119349,3.009056319,-0.609676351,0.543192028,0.709587907,-6.301676971,C2
ENSG00000205138,-0.145198751,1.757878754,-0.609380164,0.543389429,0.709786192,-6.115001236,SDHAF1
ENSG00000217442,-0.311582322,-2.695392244,-0.608701797,0.543837609,0.710224891,-5.404463172,SYCE3
ENSG00000163519,-0.190685575,4.034712493,-0.608684727,0.543848888,0.710224891,-6.548770126,TRAT1
ENSG00000146409,-0.110683584,3.176815326,-0.608664572,0.543862207,0.710224891,-6.376357942,SLC18B1
ENSG00000185674,0.232652646,0.342805083,0.608475716,0.543987015,0.710328266,-5.816299637,LYG2
ENSG00000188343,-0.056854387,6.384019246,-0.608300991,0.544102498,0.710419447,-6.816949988,FAM92A
ENSG00000179335,-0.046746639,6.947761586,-0.608047072,0.544268574,0.710576665,-6.812566349,CLK3
ENSG00000215193,0.051687195,3.085878245,0.607950941,0.544332126,0.710585394,-6.332660876,PEX26
ENSG00000182511,-0.085020818,6.877925098,-0.607901492,0.544366588,0.710585394,-6.814327362,FES
ENSG00000187513,-0.216286178,-0.962699337,-0.607728784,0.544480777,0.710664388,-5.612281479,GJA4
ENSG00000078098,-0.321545494,-0.820324497,-0.607635934,0.544542172,0.710664388,-5.639864256,FAP
ENSG00000181074,0.262312224,-1.24347823,0.607602752,0.544564113,0.710664388,-5.622621774,OR52N4
ENSG00000197261,0.183034474,0.9452931,0.60750873,0.544626287,0.710680729,-5.950576455,C6orf141
ENSG00000092445,-0.067316844,3.1588111,-0.607343728,0.54473364,0.710680729,-6.353513036,TYRO3
ENSG00000197980,0.24053383,0.21438459,0.6073109,0.544757119,0.710680729,-5.860253268,LEKR1
ENSG00000120029,0.066285929,4.110925337,0.60730623,0.544759318,0.710680729,-6.554410938,ARMH3
ENSG00000157570,0.102543079,3.009827324,0.607171515,0.544849308,0.710738544,-6.31848726,TSPAN18
ENSG00000115295,-0.129935128,4.896087826,-0.607082795,0.544907992,0.710755512,-6.722202659,CLIP4
ENSG00000122507,0.080013221,4.113492317,0.606512435,0.54528533,0.711087196,-6.542211247,BBS9
ENSG00000249590,-0.271260144,-0.237090943,-0.606502772,0.545291724,0.711087196,-5.750457009,AC004832.3
ENSG00000272674,-0.098645921,0.197902692,-0.606488548,0.545299371,0.711087196,-5.814570976,PCDHB16
ENSG00000106823,0.181251931,0.775305564,0.606083485,0.545569202,0.711379449,-5.923814747,ECM2
ENSG00000204511,-0.179981342,1.703835331,-0.605862176,0.545715688,0.711510836,-6.056753901,MCCD1
ENSG00000111300,-0.08523767,4.242705879,-0.605766346,0.545779126,0.711533929,-6.584542963,NAA25
ENSG00000127993,-0.065647971,3.696149364,-0.605650534,0.545854034,0.711571971,-6.463788782,RBM48
ENSG00000035403,-0.065960456,6.363933602,-0.605363076,0.546046122,0.711762749,-6.81845544,VCL
ENSG00000132361,-0.129680114,2.607308281,-0.605209045,0.546148119,0.711836074,-6.250559144,CLUH
ENSG00000188316,-0.232528135,-0.649218173,-0.604843602,0.54639015,0.712060766,-5.667857252,ENO4
